image_id,relative_path,participant_id,session_id,split,face_count,width,height,consent_confirmed
Claire Holt_42,processed\validation\Claire Holt\Claire Holt_42.jpg,Claire Holt,session_01,validation,1,1280,1918,True
Claire Holt_43,processed\validation\Claire Holt\Claire Holt_43.jpg,Claire Holt,session_01,validation,1,696,1024,True
Claire Holt_44,processed\train\Claire Holt\Claire Holt_44.jpg,Claire Holt,session_01,train,1,641,1024,True
Claire Holt_47,processed\validation\Claire Holt\Claire Holt_47.jpg,Claire Holt,session_01,validation,1,1200,1696,True
Claire Holt_50,processed\validation\Claire Holt\Claire Holt_50.jpg,Claire Holt,session_01,validation,1,1280,1708,True
Claire Holt_52,processed\train\Claire Holt\Claire Holt_52.jpg,Claire Holt,session_01,train,1,696,687,True
Claire Holt_53,processed\train\Claire Holt\Claire Holt_53.jpg,Claire Holt,session_01,train,1,950,1264,True
Claire Holt_55,processed\train\Claire Holt\Claire Holt_55.jpg,Claire Holt,session_01,train,1,400,400,True
Claire Holt_56,processed\train\Claire Holt\Claire Holt_56.jpg,Claire Holt,session_01,train,1,1200,1800,True
Claire Holt_58,processed\train\Claire Holt\Claire Holt_58.jpg,Claire Holt,session_01,train,1,630,732,True
Claire Holt_60,processed\train\Claire Holt\Claire Holt_60.jpg,Claire Holt,session_01,train,1,2000,3208,True
Claire Holt_63,processed\train\Claire Holt\Claire Holt_63.jpg,Claire Holt,session_01,train,1,1000,1254,True
Claire Holt_64,processed\train\Claire Holt\Claire Holt_64.jpg,Claire Holt,session_01,train,1,740,1024,True
Claire Holt_65,processed\train\Claire Holt\Claire Holt_65.jpg,Claire Holt,session_01,train,1,1000,1254,True
Claire Holt_66,processed\test\Claire Holt\Claire Holt_66.jpg,Claire Holt,session_01,test,1,1000,1254,True
Claire Holt_67,processed\train\Claire Holt\Claire Holt_67.jpg,Claire Holt,session_01,train,1,1200,1800,True
Claire Holt_68,processed\train\Claire Holt\Claire Holt_68.jpg,Claire Holt,session_01,train,1,640,606,True
Claire Holt_69,processed\train\Claire Holt\Claire Holt_69.jpg,Claire Holt,session_01,train,1,755,1000,True
Claire Holt_70,processed\test\Claire Holt\Claire Holt_70.jpg,Claire Holt,session_01,test,1,599,808,True
Claire Holt_72,processed\train\Claire Holt\Claire Holt_72.jpg,Claire Holt,session_01,train,1,450,450,True
Claire Holt_74,processed\train\Claire Holt\Claire Holt_74.jpg,Claire Holt,session_01,train,1,1000,600,True
Claire Holt_76,processed\train\Claire Holt\Claire Holt_76.jpg,Claire Holt,session_01,train,1,740,1015,True
Claire Holt_77,processed\train\Claire Holt\Claire Holt_77.jpg,Claire Holt,session_01,train,1,970,546,True
Claire Holt_78,processed\test\Claire Holt\Claire Holt_78.jpg,Claire Holt,session_01,test,1,2049,3000,True
Claire Holt_79,processed\train\Claire Holt\Claire Holt_79.jpg,Claire Holt,session_01,train,1,2042,1149,True
Claire Holt_8,processed\train\Claire Holt\Claire Holt_8.jpg,Claire Holt,session_01,train,1,406,576,True
Claire Holt_80,processed\train\Claire Holt\Claire Holt_80.jpg,Claire Holt,session_01,train,1,1431,1000,True
Claire Holt_81,processed\train\Claire Holt\Claire Holt_81.jpg,Claire Holt,session_01,train,1,960,1200,True
Claire Holt_83,processed\train\Claire Holt\Claire Holt_83.jpg,Claire Holt,session_01,train,1,630,945,True
Claire Holt_84,processed\train\Claire Holt\Claire Holt_84.jpg,Claire Holt,session_01,train,1,1500,842,True
Claire Holt_85,processed\test\Claire Holt\Claire Holt_85.jpg,Claire Holt,session_01,test,1,1200,1800,True
Claire Holt_86,processed\train\Claire Holt\Claire Holt_86.jpg,Claire Holt,session_01,train,1,1000,1500,True
Claire Holt_89,processed\train\Claire Holt\Claire Holt_89.jpg,Claire Holt,session_01,train,1,1200,1769,True
Claire Holt_9,processed\train\Claire Holt\Claire Holt_9.jpg,Claire Holt,session_01,train,1,586,742,True
Claire Holt_91,processed\train\Claire Holt\Claire Holt_91.jpg,Claire Holt,session_01,train,1,474,606,True
Claire Holt_93,processed\validation\Claire Holt\Claire Holt_93.jpg,Claire Holt,session_01,validation,1,1080,1350,True
Claire Holt_94,processed\validation\Claire Holt\Claire Holt_94.jpg,Claire Holt,session_01,validation,1,634,1024,True
Courtney Cox_0,processed\train\Courtney Cox\Courtney Cox_0.jpg,Courtney Cox,session_01,train,1,640,768,True
Courtney Cox_1,processed\train\Courtney Cox\Courtney Cox_1.jpg,Courtney Cox,session_01,train,1,620,413,True
Courtney Cox_10,processed\train\Courtney Cox\Courtney Cox_10.jpg,Courtney Cox,session_01,train,1,353,500,True
Courtney Cox_11,processed\validation\Courtney Cox\Courtney Cox_11.jpg,Courtney Cox,session_01,validation,1,714,876,True
Courtney Cox_12,processed\validation\Courtney Cox\Courtney Cox_12.jpg,Courtney Cox,session_01,validation,1,321,500,True
Courtney Cox_13,processed\validation\Courtney Cox\Courtney Cox_13.jpg,Courtney Cox,session_01,validation,1,2250,3000,True
Courtney Cox_14,processed\validation\Courtney Cox\Courtney Cox_14.jpg,Courtney Cox,session_01,validation,1,670,882,True
Courtney Cox_17,processed\validation\Courtney Cox\Courtney Cox_17.jpg,Courtney Cox,session_01,validation,1,1200,1200,True
Courtney Cox_18,processed\train\Courtney Cox\Courtney Cox_18.jpg,Courtney Cox,session_01,train,1,900,650,True
Courtney Cox_19,processed\test\Courtney Cox\Courtney Cox_19.jpg,Courtney Cox,session_01,test,1,1018,1024,True
Courtney Cox_2,processed\train\Courtney Cox\Courtney Cox_2.jpg,Courtney Cox,session_01,train,1,715,1103,True
Courtney Cox_20,processed\test\Courtney Cox\Courtney Cox_20.jpg,Courtney Cox,session_01,test,1,600,805,True
Courtney Cox_21,processed\train\Courtney Cox\Courtney Cox_21.jpg,Courtney Cox,session_01,train,1,236,314,True
Courtney Cox_22,processed\train\Courtney Cox\Courtney Cox_22.jpg,Courtney Cox,session_01,train,1,578,800,True
Courtney Cox_23,processed\train\Courtney Cox\Courtney Cox_23.jpg,Courtney Cox,session_01,train,1,680,811,True
Courtney Cox_24,processed\test\Courtney Cox\Courtney Cox_24.jpg,Courtney Cox,session_01,test,1,1200,1565,True
Courtney Cox_26,processed\test\Courtney Cox\Courtney Cox_26.jpg,Courtney Cox,session_01,test,1,1200,1800,True
Courtney Cox_27,processed\train\Courtney Cox\Courtney Cox_27.jpg,Courtney Cox,session_01,train,1,1000,563,True
Courtney Cox_31,processed\train\Courtney Cox\Courtney Cox_31.jpg,Courtney Cox,session_01,train,1,620,950,True
Courtney Cox_35,processed\train\Courtney Cox\Courtney Cox_35.jpg,Courtney Cox,session_01,train,1,750,563,True
Courtney Cox_40,processed\train\Courtney Cox\Courtney Cox_40.jpg,Courtney Cox,session_01,train,1,750,700,True
Courtney Cox_41,processed\train\Courtney Cox\Courtney Cox_41.jpg,Courtney Cox,session_01,train,1,2090,3000,True
Courtney Cox_42,processed\test\Courtney Cox\Courtney Cox_42.jpg,Courtney Cox,session_01,test,1,1000,563,True
Courtney Cox_43,processed\test\Courtney Cox\Courtney Cox_43.jpg,Courtney Cox,session_01,test,1,736,1111,True
Courtney Cox_45,processed\train\Courtney Cox\Courtney Cox_45.jpg,Courtney Cox,session_01,train,1,680,811,True
Courtney Cox_46,processed\train\Courtney Cox\Courtney Cox_46.jpg,Courtney Cox,session_01,train,1,736,1050,True
Courtney Cox_47,processed\train\Courtney Cox\Courtney Cox_47.jpg,Courtney Cox,session_01,train,1,620,374,True
Courtney Cox_48,processed\train\Courtney Cox\Courtney Cox_48.jpg,Courtney Cox,session_01,train,1,750,562,True
Courtney Cox_49,processed\train\Courtney Cox\Courtney Cox_49.jpg,Courtney Cox,session_01,train,1,768,933,True
Courtney Cox_5,processed\train\Courtney Cox\Courtney Cox_5.jpg,Courtney Cox,session_01,train,1,935,1200,True
Courtney Cox_51,processed\test\Courtney Cox\Courtney Cox_51.jpg,Courtney Cox,session_01,test,1,567,567,True
Courtney Cox_53,processed\train\Courtney Cox\Courtney Cox_53.jpg,Courtney Cox,session_01,train,1,684,821,True
Courtney Cox_54,processed\validation\Courtney Cox\Courtney Cox_54.jpg,Courtney Cox,session_01,validation,1,2000,1938,True
Courtney Cox_57,processed\test\Courtney Cox\Courtney Cox_57.jpg,Courtney Cox,session_01,test,1,500,583,True
Courtney Cox_58,processed\train\Courtney Cox\Courtney Cox_58.jpg,Courtney Cox,session_01,train,1,281,351,True
Courtney Cox_59,processed\train\Courtney Cox\Courtney Cox_59.jpg,Courtney Cox,session_01,train,1,1035,1280,True
Courtney Cox_6,processed\validation\Courtney Cox\Courtney Cox_6.jpg,Courtney Cox,session_01,validation,1,777,1200,True
Courtney Cox_60,processed\validation\Courtney Cox\Courtney Cox_60.jpg,Courtney Cox,session_01,validation,1,1536,1914,True
Courtney Cox_63,processed\train\Courtney Cox\Courtney Cox_63.jpg,Courtney Cox,session_01,train,1,474,355,True
Courtney Cox_64,processed\test\Courtney Cox\Courtney Cox_64.jpg,Courtney Cox,session_01,test,1,1500,844,True
Courtney Cox_65,processed\train\Courtney Cox\Courtney Cox_65.jpg,Courtney Cox,session_01,train,1,474,474,True
Courtney Cox_67,processed\validation\Courtney Cox\Courtney Cox_67.jpg,Courtney Cox,session_01,validation,1,2250,3000,True
Courtney Cox_68,processed\train\Courtney Cox\Courtney Cox_68.jpg,Courtney Cox,session_01,train,1,474,678,True
Courtney Cox_70,processed\train\Courtney Cox\Courtney Cox_70.jpg,Courtney Cox,session_01,train,1,474,711,True
Courtney Cox_72,processed\validation\Courtney Cox\Courtney Cox_72.jpg,Courtney Cox,session_01,validation,1,777,1020,True
Courtney Cox_73,processed\test\Courtney Cox\Courtney Cox_73.jpg,Courtney Cox,session_01,test,1,736,1015,True
Courtney Cox_75,processed\train\Courtney Cox\Courtney Cox_75.jpg,Courtney Cox,session_01,train,1,750,700,True
Courtney Cox_77,processed\train\Courtney Cox\Courtney Cox_77.jpg,Courtney Cox,session_01,train,1,1200,630,True
Courtney Cox_79,processed\train\Courtney Cox\Courtney Cox_79.jpg,Courtney Cox,session_01,train,1,922,1280,True
Courtney Cox_8,processed\train\Courtney Cox\Courtney Cox_8.jpg,Courtney Cox,session_01,train,1,3500,2334,True
Courtney Cox_9,processed\train\Courtney Cox\Courtney Cox_9.jpg,Courtney Cox,session_01,train,1,353,500,True
Dwayne Johnson_0,processed\validation\Dwayne Johnson\Dwayne Johnson_0.jpg,Dwayne Johnson,session_01,validation,1,970,546,True
Dwayne Johnson_1,processed\train\Dwayne Johnson\Dwayne Johnson_1.jpg,Dwayne Johnson,session_01,train,1,710,400,True
Dwayne Johnson_13,processed\train\Dwayne Johnson\Dwayne Johnson_13.jpg,Dwayne Johnson,session_01,train,1,1600,900,True
Dwayne Johnson_14,processed\train\Dwayne Johnson\Dwayne Johnson_14.jpg,Dwayne Johnson,session_01,train,1,636,382,True
Dwayne Johnson_17,processed\train\Dwayne Johnson\Dwayne Johnson_17.jpg,Dwayne Johnson,session_01,train,1,667,1000,True
Dwayne Johnson_18,processed\train\Dwayne Johnson\Dwayne Johnson_18.jpg,Dwayne Johnson,session_01,train,1,474,592,True
Dwayne Johnson_19,processed\train\Dwayne Johnson\Dwayne Johnson_19.jpg,Dwayne Johnson,session_01,train,1,474,266,True
Dwayne Johnson_20,processed\test\Dwayne Johnson\Dwayne Johnson_20.jpg,Dwayne Johnson,session_01,test,1,1333,2000,True
Dwayne Johnson_21,processed\train\Dwayne Johnson\Dwayne Johnson_21.jpg,Dwayne Johnson,session_01,train,1,840,559,True
Dwayne Johnson_22,processed\train\Dwayne Johnson\Dwayne Johnson_22.jpg,Dwayne Johnson,session_01,train,1,474,308,True
Dwayne Johnson_23,processed\validation\Dwayne Johnson\Dwayne Johnson_23.jpg,Dwayne Johnson,session_01,validation,1,680,472,True
Dwayne Johnson_24,processed\train\Dwayne Johnson\Dwayne Johnson_24.jpg,Dwayne Johnson,session_01,train,1,474,314,True
Dwayne Johnson_26,processed\train\Dwayne Johnson\Dwayne Johnson_26.jpg,Dwayne Johnson,session_01,train,1,474,474,True
Dwayne Johnson_28,processed\test\Dwayne Johnson\Dwayne Johnson_28.jpg,Dwayne Johnson,session_01,test,1,1500,1000,True
Dwayne Johnson_29,processed\train\Dwayne Johnson\Dwayne Johnson_29.jpg,Dwayne Johnson,session_01,train,1,750,562,True
Dwayne Johnson_34,processed\train\Dwayne Johnson\Dwayne Johnson_34.jpg,Dwayne Johnson,session_01,train,1,780,519,True
Dwayne Johnson_35,processed\test\Dwayne Johnson\Dwayne Johnson_35.jpg,Dwayne Johnson,session_01,test,1,2333,2784,True
Dwayne Johnson_36,processed\validation\Dwayne Johnson\Dwayne Johnson_36.jpg,Dwayne Johnson,session_01,validation,1,1024,759,True
Dwayne Johnson_37,processed\train\Dwayne Johnson\Dwayne Johnson_37.jpg,Dwayne Johnson,session_01,train,1,634,713,True
Dwayne Johnson_38,processed\train\Dwayne Johnson\Dwayne Johnson_38.jpg,Dwayne Johnson,session_01,train,1,728,1024,True
Dwayne Johnson_39,processed\validation\Dwayne Johnson\Dwayne Johnson_39.jpg,Dwayne Johnson,session_01,validation,1,2000,2364,True
Dwayne Johnson_4,processed\train\Dwayne Johnson\Dwayne Johnson_4.jpg,Dwayne Johnson,session_01,train,1,640,359,True
Dwayne Johnson_40,processed\train\Dwayne Johnson\Dwayne Johnson_40.jpg,Dwayne Johnson,session_01,train,1,1024,682,True
Dwayne Johnson_41,processed\validation\Dwayne Johnson\Dwayne Johnson_41.jpg,Dwayne Johnson,session_01,validation,1,1280,720,True
Dwayne Johnson_42,processed\test\Dwayne Johnson\Dwayne Johnson_42.jpg,Dwayne Johnson,session_01,test,1,759,422,True
Dwayne Johnson_44,processed\train\Dwayne Johnson\Dwayne Johnson_44.jpg,Dwayne Johnson,session_01,train,1,2000,1270,True
Dwayne Johnson_45,processed\validation\Dwayne Johnson\Dwayne Johnson_45.jpg,Dwayne Johnson,session_01,validation,1,680,440,True
Dwayne Johnson_46,processed\validation\Dwayne Johnson\Dwayne Johnson_46.jpg,Dwayne Johnson,session_01,validation,1,750,562,True
Dwayne Johnson_47,processed\test\Dwayne Johnson\Dwayne Johnson_47.jpg,Dwayne Johnson,session_01,test,1,931,524,True
Dwayne Johnson_48,processed\train\Dwayne Johnson\Dwayne Johnson_48.jpg,Dwayne Johnson,session_01,train,1,1024,576,True
Dwayne Johnson_49,processed\train\Dwayne Johnson\Dwayne Johnson_49.jpg,Dwayne Johnson,session_01,train,1,1200,800,True
Dwayne Johnson_5,processed\train\Dwayne Johnson\Dwayne Johnson_5.jpg,Dwayne Johnson,session_01,train,1,1024,576,True
Dwayne Johnson_50,processed\train\Dwayne Johnson\Dwayne Johnson_50.jpg,Dwayne Johnson,session_01,train,1,682,1024,True
Dwayne Johnson_51,processed\test\Dwayne Johnson\Dwayne Johnson_51.jpg,Dwayne Johnson,session_01,test,1,1600,1067,True
Dwayne Johnson_52,processed\train\Dwayne Johnson\Dwayne Johnson_52.jpg,Dwayne Johnson,session_01,train,1,768,512,True
Dwayne Johnson_53,processed\test\Dwayne Johnson\Dwayne Johnson_53.jpg,Dwayne Johnson,session_01,test,1,1000,562,True
Dwayne Johnson_54,processed\test\Dwayne Johnson\Dwayne Johnson_54.jpg,Dwayne Johnson,session_01,test,1,1000,562,True
Dwayne Johnson_55,processed\train\Dwayne Johnson\Dwayne Johnson_55.jpg,Dwayne Johnson,session_01,train,1,992,558,True
Dwayne Johnson_56,processed\train\Dwayne Johnson\Dwayne Johnson_56.jpg,Dwayne Johnson,session_01,train,1,1000,562,True
Dwayne Johnson_57,processed\test\Dwayne Johnson\Dwayne Johnson_57.jpg,Dwayne Johnson,session_01,test,1,800,600,True
Dwayne Johnson_58,processed\validation\Dwayne Johnson\Dwayne Johnson_58.jpg,Dwayne Johnson,session_01,validation,1,1280,720,True
Dwayne Johnson_59,processed\train\Dwayne Johnson\Dwayne Johnson_59.jpg,Dwayne Johnson,session_01,train,1,889,600,True
Dwayne Johnson_60,processed\train\Dwayne Johnson\Dwayne Johnson_60.jpg,Dwayne Johnson,session_01,train,1,1000,563,True
Dwayne Johnson_7,processed\train\Dwayne Johnson\Dwayne Johnson_7.jpg,Dwayne Johnson,session_01,train,1,1296,730,True
Dwayne Johnson_8,processed\train\Dwayne Johnson\Dwayne Johnson_8.jpg,Dwayne Johnson,session_01,train,1,800,800,True
Dwayne Johnson_9,processed\validation\Dwayne Johnson\Dwayne Johnson_9.jpg,Dwayne Johnson,session_01,validation,1,1296,730,True
Elizabeth Olsen_1,processed\train\Elizabeth Olsen\Elizabeth Olsen_1.jpg,Elizabeth Olsen,session_01,train,1,900,1124,True
Elizabeth Olsen_10,processed\test\Elizabeth Olsen\Elizabeth Olsen_10.jpg,Elizabeth Olsen,session_01,test,1,1000,1226,True
Elizabeth Olsen_11,processed\train\Elizabeth Olsen\Elizabeth Olsen_11.jpg,Elizabeth Olsen,session_01,train,1,1200,1697,True
Elizabeth Olsen_12,processed\validation\Elizabeth Olsen\Elizabeth Olsen_12.jpg,Elizabeth Olsen,session_01,validation,1,1200,1800,True
Elizabeth Olsen_13,processed\train\Elizabeth Olsen\Elizabeth Olsen_13.jpg,Elizabeth Olsen,session_01,train,1,850,1093,True
Elizabeth Olsen_14,processed\train\Elizabeth Olsen\Elizabeth Olsen_14.jpg,Elizabeth Olsen,session_01,train,1,900,1200,True
Elizabeth Olsen_16,processed\train\Elizabeth Olsen\Elizabeth Olsen_16.jpg,Elizabeth Olsen,session_01,train,1,700,700,True
Elizabeth Olsen_17,processed\train\Elizabeth Olsen\Elizabeth Olsen_17.jpg,Elizabeth Olsen,session_01,train,1,1280,1811,True
Elizabeth Olsen_18,processed\train\Elizabeth Olsen\Elizabeth Olsen_18.jpg,Elizabeth Olsen,session_01,train,1,922,1200,True
Elizabeth Olsen_19,processed\train\Elizabeth Olsen\Elizabeth Olsen_19.jpg,Elizabeth Olsen,session_01,train,1,800,1066,True
Elizabeth Olsen_2,processed\validation\Elizabeth Olsen\Elizabeth Olsen_2.jpg,Elizabeth Olsen,session_01,validation,1,1280,1669,True
Elizabeth Olsen_20,processed\test\Elizabeth Olsen\Elizabeth Olsen_20.jpg,Elizabeth Olsen,session_01,test,1,1280,1920,True
Elizabeth Olsen_22,processed\test\Elizabeth Olsen\Elizabeth Olsen_22.jpg,Elizabeth Olsen,session_01,test,1,1280,1280,True
Elizabeth Olsen_23,processed\validation\Elizabeth Olsen\Elizabeth Olsen_23.jpg,Elizabeth Olsen,session_01,validation,1,1280,1920,True
Elizabeth Olsen_24,processed\train\Elizabeth Olsen\Elizabeth Olsen_24.jpg,Elizabeth Olsen,session_01,train,1,1280,1832,True
Elizabeth Olsen_25,processed\train\Elizabeth Olsen\Elizabeth Olsen_25.jpg,Elizabeth Olsen,session_01,train,1,1200,776,True
Elizabeth Olsen_26,processed\train\Elizabeth Olsen\Elizabeth Olsen_26.jpg,Elizabeth Olsen,session_01,train,1,800,1194,True
Elizabeth Olsen_27,processed\train\Elizabeth Olsen\Elizabeth Olsen_27.jpg,Elizabeth Olsen,session_01,train,1,1024,1434,True
Elizabeth Olsen_3,processed\validation\Elizabeth Olsen\Elizabeth Olsen_3.jpg,Elizabeth Olsen,session_01,validation,1,1126,1920,True
Elizabeth Olsen_30,processed\train\Elizabeth Olsen\Elizabeth Olsen_30.jpg,Elizabeth Olsen,session_01,train,1,1280,1920,True
Elizabeth Olsen_31,processed\train\Elizabeth Olsen\Elizabeth Olsen_31.jpg,Elizabeth Olsen,session_01,train,1,1440,2960,True
Elizabeth Olsen_32,processed\train\Elizabeth Olsen\Elizabeth Olsen_32.jpg,Elizabeth Olsen,session_01,train,1,405,607,True
Elizabeth Olsen_33,processed\train\Elizabeth Olsen\Elizabeth Olsen_33.jpg,Elizabeth Olsen,session_01,train,1,835,1252,True
Elizabeth Olsen_34,processed\train\Elizabeth Olsen\Elizabeth Olsen_34.jpg,Elizabeth Olsen,session_01,train,1,1500,2000,True
Elizabeth Olsen_35,processed\validation\Elizabeth Olsen\Elizabeth Olsen_35.jpg,Elizabeth Olsen,session_01,validation,1,667,1050,True
Elizabeth Olsen_36,processed\validation\Elizabeth Olsen\Elizabeth Olsen_36.jpg,Elizabeth Olsen,session_01,validation,1,835,1252,True
Elizabeth Olsen_37,processed\train\Elizabeth Olsen\Elizabeth Olsen_37.jpg,Elizabeth Olsen,session_01,train,1,831,1080,True
Elizabeth Olsen_39,processed\train\Elizabeth Olsen\Elizabeth Olsen_39.jpg,Elizabeth Olsen,session_01,train,1,743,1024,True
Elizabeth Olsen_4,processed\test\Elizabeth Olsen\Elizabeth Olsen_4.jpg,Elizabeth Olsen,session_01,test,1,2243,3000,True
Elizabeth Olsen_40,processed\train\Elizabeth Olsen\Elizabeth Olsen_40.jpg,Elizabeth Olsen,session_01,train,1,1024,683,True
Elizabeth Olsen_41,processed\test\Elizabeth Olsen\Elizabeth Olsen_41.jpg,Elizabeth Olsen,session_01,test,1,1200,1493,True
Elizabeth Olsen_43,processed\train\Elizabeth Olsen\Elizabeth Olsen_43.jpg,Elizabeth Olsen,session_01,train,1,634,884,True
